_id,agent,serviceLevelAggrement,conversation,status,updater,creator,updatedAt,createdAt,isSlaSuccess,__v
5b6a96bafdcfe50010e59103,5b56c5e66786a40010189155,5b5830e63281b70010352796,5b68058cfdcfe50010e590f4,active,System,system,2018-08-08 07:07:38,2018-08-08 07:07:38,False,0
5b6a96cf2347fd00103f7e67,5b56c5e66786a40010189155,5b458e837636200010723754,5b68058cfdcfe50010e590f4,active,System,hana.owens@mavenlab.com,2018-08-08 07:07:59,2018-08-08 07:07:59,True,0
5b6a98153fb2890010d8fe5a,,5b44810a76362000107236dd,5b6a9815fdcfe50010e59104,active,System,system,2018-08-08 07:13:25,2018-08-08 07:13:25,True,0
5b6a9815f1f8a30010ccb635,5b56a4fd6786a4001018914e,5b5830e63281b70010352796,5b6a9815fdcfe50010e59104,active,System,system,2018-08-08 07:13:25,2018-08-08 07:13:25,True,0
5b6a98283fb2890010d8fe5b,,5b44810a76362000107236dd,5b6a9827fdcfe50010e59106,active,System,system,2018-08-08 07:13:44,2018-08-08 07:13:44,True,0
5b6a9828f1f8a30010ccb636,5b56a4fd6786a4001018914e,5b5830e63281b70010352796,5b6a9827fdcfe50010e59106,active,System,system,2018-08-08 07:13:44,2018-08-08 07:13:44,True,0
5b6a9844fdcfe50010e59109,5b4489c2a16f58001071a8f3,5b5830e63281b70010352796,5b691ecefdcfe50010e590fc,active,System,system,2018-08-08 07:14:12,2018-08-08 07:14:12,False,0
5b6a9859fdcfe50010e5910b,5b56c5e66786a40010189155,5b5830e63281b70010352796,5b6813c6fdcfe50010e590fa,active,System,system,2018-08-08 07:14:33,2018-08-08 07:14:33,False,0
5b6a9c912347fd00103f7e68,5b56a4fd6786a4001018914e,5b458e837636200010723754,5b6a9815fdcfe50010e59104,active,System,hana.owens@mavenlab.com,2018-08-08 07:32:33,2018-08-08 07:32:33,False,0
5b6a9d695225c10010a2489f,5b56a4fd6786a4001018914e,5b458e837636200010723759,5b6a9815fdcfe50010e59104,active,System,System,2018-08-08 07:36:09,2018-08-08 07:36:09,False,0
5b6a9db52347fd00103f7e6b,5b56a4fd6786a4001018914e,5b6126d02834640010435e2d,5b6a9815fdcfe50010e59104,active,System,hana.owens@mavenlab.com,2018-08-08 07:37:25,2018-08-08 07:37:25,True,0
5b6a9f4d2347fd00103f7e6d,5b56a4fd6786a4001018914e,5b458e837636200010723754,5b6a9827fdcfe50010e59106,active,System,hana.owens@mavenlab.com,2018-08-08 07:44:13,2018-08-08 07:44:13,False,0
5b6a9f615225c10010a248a0,5b56a4fd6786a4001018914e,5b458e837636200010723759,5b6a9827fdcfe50010e59106,active,System,System,2018-08-08 07:44:33,2018-08-08 07:44:33,True,0
5b6a9f80fdcfe50010e5910d,5b45ad1dd6c4af0010f9ada2,5b5830e63281b70010352796,5b56a512d2e6a90010d558db,active,System,system,2018-08-08 07:45:04,2018-08-08 07:45:04,False,0
5b6a9fc9fdcfe50010e5910f,5b56a4fd6786a4001018914e,5b5830e63281b70010352796,5b6a9827fdcfe50010e59106,active,System,system,2018-08-08 07:46:17,2018-08-08 07:46:17,False,0
5b6a9fcc2347fd00103f7e6f,5b56a4fd6786a4001018914e,5b458e837636200010723754,5b6a9827fdcfe50010e59106,active,System,hana.owens@mavenlab.com,2018-08-08 07:46:20,2018-08-08 07:46:20,True,0
5b6a9fdf5225c10010a248a1,5b56a4fd6786a4001018914e,5b458e837636200010723759,5b6a9827fdcfe50010e59106,active,System,System,2018-08-08 07:46:39,2018-08-08 07:46:39,True,0
5b6d07a1e214df001094f350,5b4574b0d6c4af0010f9ad7d,5b6126d02834640010435e34,5b6a9815fdcfe50010e59104,active,System,system,2018-08-10 03:33:53,2018-08-10 03:33:53,False,0
5b6d07a62347fd00103f7e71,5b4574b0d6c4af0010f9ad7d,5b6126d02834640010435e2c,5b6a9815fdcfe50010e59104,active,System,tanvi@mavenlab.com,2018-08-10 03:33:58,2018-08-10 03:33:58,True,0
5b6d07b42347fd00103f7e73,5b4574b0d6c4af0010f9ad7d,5b6126d02834640010435e2f,5b6a9815fdcfe50010e59104,active,System,system,2018-08-10 03:34:12,2018-08-10 03:34:12,False,0
5b6d08a92347fd00103f7e75,5b56c5e66786a40010189155,5b5830e03281b70010352795,5b68058cfdcfe50010e590f4,active,System,system,2018-08-10 03:38:17,2018-08-10 03:38:17,False,0
5b6d08ab2347fd00103f7e76,5b56c5e66786a40010189155,5b458e837636200010723754,5b6813c6fdcfe50010e590fa,active,System,michelle@mavenlab.com,2018-08-10 03:38:19,2018-08-10 03:38:19,False,0
5b6d08af2347fd00103f7e78,5b56c5e66786a40010189155,5b5830e03281b70010352795,5b6813c6fdcfe50010e590fa,active,System,system,2018-08-10 03:38:23,2018-08-10 03:38:23,False,0
5b6d0cb53fb2890010d8fe5c,,5b582b6b3281b7001035278f,5b6d0cb4fdcfe50010e59110,active,System,system,2018-08-10 03:55:33,2018-08-10 03:55:33,True,0
5b6d127d8b6b6c00105042db,5b4574b0d6c4af0010f9ad7d,5b582b6b3281b7001035278c,5b6d0cb4fdcfe50010e59110,active,System,system,2018-08-10 04:20:13,2018-08-10 04:20:13,False,0
5b6d12872347fd00103f7e79,5b4574b0d6c4af0010f9ad7d,5b582b6b3281b7001035278a,5b6d0cb4fdcfe50010e59110,active,System,tanvi@mavenlab.com,2018-08-10 04:20:23,2018-08-10 04:20:23,True,0
5b6d12942347fd00103f7e7b,5b4574b0d6c4af0010f9ad7d,5b582b6b3281b70010352793,5b6d0cb4fdcfe50010e59110,active,System,system,2018-08-10 04:20:36,2018-08-10 04:20:36,False,0
5b6d12ac3fb2890010d8fe5d,,5b582b6b3281b7001035278f,5b6d12acfdcfe50010e59117,active,System,system,2018-08-10 04:21:00,2018-08-10 04:21:00,True,0
5b6d12acf1f8a30010ccb637,5b4574b0d6c4af0010f9ad7d,5b582b6b3281b7001035278c,5b6d12acfdcfe50010e59117,active,System,system,2018-08-10 04:21:00,2018-08-10 04:21:00,True,0
5b6d12be2347fd00103f7e7c,5b4574b0d6c4af0010f9ad7d,5b582b6b3281b7001035278a,5b6d12acfdcfe50010e59117,active,System,tanvi@mavenlab.com,2018-08-10 04:21:18,2018-08-10 04:21:18,True,0
5b6d12c62347fd00103f7e7e,5b4574b0d6c4af0010f9ad7d,5b582b6b3281b70010352793,5b6d12acfdcfe50010e59117,active,System,system,2018-08-10 04:21:26,2018-08-10 04:21:26,True,0
5b6d417e3fb2890010d8fe5e,,5b582b6b3281b7001035278f,5b6d417dfdcfe50010e59119,active,System,system,2018-08-10 07:40:46,2018-08-10 07:40:46,True,0
5b6d417ef1f8a30010ccb638,5b56c5e66786a40010189155,5b582b6b3281b7001035278c,5b6d417dfdcfe50010e59119,active,System,system,2018-08-10 07:40:46,2018-08-10 07:40:46,True,0
5b6d41942347fd00103f7e7f,5b56c5e66786a40010189155,5b582b6b3281b7001035278a,5b6d417dfdcfe50010e59119,active,System,michelle@mavenlab.com,2018-08-10 07:41:08,2018-08-10 07:41:08,True,0
5b6d57833fb2890010d8fe5f,,5b582b6b3281b7001035278f,5b6d5783fdcfe50010e5911b,active,System,system,2018-08-10 09:14:43,2018-08-10 09:14:43,True,0
5b6d5783f1f8a30010ccb639,5b56c5e66786a40010189155,5b582b6b3281b7001035278c,5b6d5783fdcfe50010e5911b,active,System,system,2018-08-10 09:14:43,2018-08-10 09:14:43,True,0
5b6d581d2347fd00103f7e80,5b56c5e66786a40010189155,5b582b6b3281b7001035278a,5b6d5783fdcfe50010e5911b,active,System,michelle@mavenlab.com,2018-08-10 09:17:17,2018-08-10 09:17:17,True,0
5b6d58255225c10010a248a2,5b56c5e66786a40010189155,5b582b6b3281b70010352791,5b6d5783fdcfe50010e5911b,active,System,System,2018-08-10 09:17:25,2018-08-10 09:17:25,True,0
5b6d587e5225c10010a248a3,5b56c5e66786a40010189155,5b582b6b3281b70010352791,5b6d417dfdcfe50010e59119,active,System,System,2018-08-10 09:18:54,2018-08-10 09:18:54,False,0
5b6d58982347fd00103f7e84,5b56c5e66786a40010189155,5b582b6b3281b70010352793,5b6d417dfdcfe50010e59119,active,System,system,2018-08-10 09:19:20,2018-08-10 09:19:20,False,0
5b6d58a82347fd00103f7e86,5b56c5e66786a40010189155,5b582b6b3281b70010352793,5b6d5783fdcfe50010e5911b,active,System,system,2018-08-10 09:19:36,2018-08-10 09:19:36,True,0
5b6d59663fb2890010d8fe60,,5b582b6b3281b7001035278f,5b6d5966fdcfe50010e5911d,active,System,system,2018-08-10 09:22:46,2018-08-10 09:22:46,True,0
5b6d5966f1f8a30010ccb63a,5b56c5e66786a40010189155,5b582b6b3281b7001035278c,5b6d5966fdcfe50010e5911d,active,System,system,2018-08-10 09:22:46,2018-08-10 09:22:46,True,0
5b6d596a2347fd00103f7e87,5b56c5e66786a40010189155,5b582b6b3281b7001035278a,5b6d5966fdcfe50010e5911d,active,System,michelle@mavenlab.com,2018-08-10 09:22:50,2018-08-10 09:22:50,True,0
5b6d5a125225c10010a248a4,5b56c5e66786a40010189155,5b582b6b3281b70010352791,5b6d5966fdcfe50010e5911d,active,System,System,2018-08-10 09:25:38,2018-08-10 09:25:38,True,0
5b6d5a165225c10010a248a5,5b56c5e66786a40010189155,5b582b6b3281b70010352791,5b6d5966fdcfe50010e5911d,active,System,System,2018-08-10 09:25:42,2018-08-10 09:25:42,True,0
5b6d5a405225c10010a248a6,5b56c5e66786a40010189155,5b582b6b3281b70010352791,5b6d5966fdcfe50010e5911d,active,System,System,2018-08-10 09:26:24,2018-08-10 09:26:24,True,0
5b6d5aae5225c10010a248a7,5b56c5e66786a40010189155,5b582b6b3281b70010352791,5b6d5966fdcfe50010e5911d,active,System,System,2018-08-10 09:28:14,2018-08-10 09:28:14,True,0
5b6d5af9fdcfe50010e59120,5b56c5e66786a40010189155,5b582b6b3281b7001035278c,5b6d5966fdcfe50010e5911d,active,System,system,2018-08-10 09:29:29,2018-08-10 09:29:29,True,0
5b6d5af92347fd00103f7e8c,5b56c5e66786a40010189155,5b582b6b3281b7001035278a,5b6d5966fdcfe50010e5911d,active,System,michelle@mavenlab.com,2018-08-10 09:29:29,2018-08-10 09:29:29,True,0
5b6d5b025225c10010a248a8,5b56c5e66786a40010189155,5b582b6b3281b70010352791,5b6d5966fdcfe50010e5911d,active,System,System,2018-08-10 09:29:38,2018-08-10 09:29:38,True,0
5b6d5c33fdcfe50010e59122,5b56c5e66786a40010189155,5b582b6b3281b7001035278c,5b6d5966fdcfe50010e5911d,active,System,system,2018-08-10 09:34:43,2018-08-10 09:34:43,False,0
5b6d5c342347fd00103f7e8e,5b56c5e66786a40010189155,5b582b6b3281b7001035278a,5b6d5966fdcfe50010e5911d,active,System,michelle@mavenlab.com,2018-08-10 09:34:44,2018-08-10 09:34:44,False,0
5b6d5c675225c10010a248a9,5b56c5e66786a40010189155,5b582b6b3281b70010352791,5b6d5966fdcfe50010e5911d,active,System,System,2018-08-10 09:35:35,2018-08-10 09:35:35,True,0
5b6d5c6a3fb2890010d8fe61,,5b582b6b3281b7001035278f,5b6d5c6afdcfe50010e59123,active,System,system,2018-08-10 09:35:38,2018-08-10 09:35:38,True,0
5b6d5c6af1f8a30010ccb63b,5b56c5e66786a40010189155,5b582b6b3281b7001035278c,5b6d5c6afdcfe50010e59123,active,System,system,2018-08-10 09:35:38,2018-08-10 09:35:38,True,0
5b6d5c6e2347fd00103f7e90,5b56c5e66786a40010189155,5b582b6b3281b7001035278a,5b6d5c6afdcfe50010e59123,active,System,michelle@mavenlab.com,2018-08-10 09:35:42,2018-08-10 09:35:42,True,0
5b6d5c945225c10010a248aa,5b56c5e66786a40010189155,5b582b6b3281b70010352791,5b6d5c6afdcfe50010e59123,active,System,System,2018-08-10 09:36:20,2018-08-10 09:36:20,True,0
5b6d5fb4fdcfe50010e59126,5b56c5e66786a40010189155,5b582b6b3281b7001035278c,5b6d5966fdcfe50010e5911d,active,System,system,2018-08-10 09:49:40,2018-08-10 09:49:40,False,0
5b6d611efdcfe50010e59128,5b56c5e66786a40010189155,5b582b6b3281b7001035278c,5b6d5966fdcfe50010e5911d,active,System,system,2018-08-10 09:55:42,2018-08-10 09:55:42,False,0
5b6d61202347fd00103f7e92,5b56c5e66786a40010189155,5b582b6b3281b7001035278a,5b6d5966fdcfe50010e5911d,active,System,michelle@mavenlab.com,2018-08-10 09:55:44,2018-08-10 09:55:44,True,0
5b70e2cf3fb2890010d8fe63,,5b582b6b3281b7001035278f,5b70e2cefdcfe50010e5912b,active,System,system,2018-08-13 01:45:51,2018-08-13 01:45:51,True,0
5b70e2cff1f8a30010ccb63c,5b448b18a16f58001071a901,5b582b6b3281b7001035278c,5b70e2cefdcfe50010e5912b,active,System,system,2018-08-13 01:45:51,2018-08-13 01:45:51,True,0
5b70e32cfdcfe50010e5912e,5b448b18a16f58001071a901,5b582b6b3281b7001035278c,5b70e2cefdcfe50010e5912b,active,System,system,2018-08-13 01:47:24,2018-08-13 01:47:24,True,0
5b70e3f82347fd00103f7e93,5b448b18a16f58001071a901,5b582b6b3281b7001035278a,5b70e2cefdcfe50010e5912b,active,System,dhian.pratama@mavenlab.com,2018-08-13 01:50:48,2018-08-13 01:50:48,True,0
5b70e4a5fdcfe50010e59130,5b448b18a16f58001071a901,5b582b6b3281b7001035278c,5b70e2cefdcfe50010e5912b,active,System,system,2018-08-13 01:53:41,2018-08-13 01:53:41,True,0
5b70e4a62347fd00103f7e94,5b448b18a16f58001071a901,5b582b6b3281b7001035278a,5b70e2cefdcfe50010e5912b,active,System,dhian.pratama@mavenlab.com,2018-08-13 01:53:42,2018-08-13 01:53:42,True,0
5b70e4cffdcfe50010e59132,5b448b18a16f58001071a901,5b582b6b3281b7001035278c,5b70e2cefdcfe50010e5912b,active,System,system,2018-08-13 01:54:23,2018-08-13 01:54:23,True,0
5b70e4d02347fd00103f7e95,5b448b18a16f58001071a901,5b582b6b3281b7001035278a,5b70e2cefdcfe50010e5912b,active,System,dhian.pratama@mavenlab.com,2018-08-13 01:54:24,2018-08-13 01:54:24,True,0
5b70e52b5225c10010a248ab,5b448b18a16f58001071a901,5b582b6b3281b70010352791,5b70e2cefdcfe50010e5912b,active,System,System,2018-08-13 01:55:55,2018-08-13 01:55:55,True,0
5b70e53a2347fd00103f7e98,5b448b18a16f58001071a901,5b582b6b3281b70010352793,5b70e2cefdcfe50010e5912b,active,System,system,2018-08-13 01:56:10,2018-08-13 01:56:10,True,0
5b70e86a3fb2890010d8fe64,,5b582b6b3281b7001035278f,5b70e869fdcfe50010e59133,active,System,system,2018-08-13 02:09:46,2018-08-13 02:09:46,True,0
5b70f12d2347fd00103f7e9a,5b56c5e66786a40010189155,5b582b6b3281b70010352793,5b6d5c6afdcfe50010e59123,active,System,system,2018-08-13 02:47:09,2018-08-13 02:47:09,False,0
5b70f12d2347fd00103f7e9b,5b56c5e66786a40010189155,5b582b6b3281b7001035278c,5b70e869fdcfe50010e59133,active,System,system,2018-08-13 02:47:09,2018-08-13 02:47:09,False,0
5b70f12f2347fd00103f7e9c,5b56c5e66786a40010189155,5b582b6b3281b7001035278a,5b70e869fdcfe50010e59133,active,System,michelle@mavenlab.com,2018-08-13 02:47:11,2018-08-13 02:47:11,True,0
5b70f1382347fd00103f7e9e,5b56c5e66786a40010189155,5b582b6b3281b70010352793,5b6d5966fdcfe50010e5911d,active,System,system,2018-08-13 02:47:20,2018-08-13 02:47:20,False,0
5b70f1b55225c10010a248ac,5b56c5e66786a40010189155,5b582b6b3281b70010352791,5b70e869fdcfe50010e59133,active,System,System,2018-08-13 02:49:25,2018-08-13 02:49:25,True,0
5b70f1ce5225c10010a248ad,5b56c5e66786a40010189155,5b582b6b3281b70010352791,5b70e869fdcfe50010e59133,active,System,System,2018-08-13 02:49:50,2018-08-13 02:49:50,True,0
5b70f1dffdcfe50010e59136,5b56c5e66786a40010189155,5b582b6b3281b7001035278c,5b70e869fdcfe50010e59133,active,System,system,2018-08-13 02:50:07,2018-08-13 02:50:07,True,0
5b70f1df2347fd00103f7ea1,5b56c5e66786a40010189155,5b582b6b3281b7001035278a,5b70e869fdcfe50010e59133,active,System,michelle@mavenlab.com,2018-08-13 02:50:07,2018-08-13 02:50:07,True,0
5b70f1fc5225c10010a248ae,5b56c5e66786a40010189155,5b582b6b3281b70010352791,5b70e869fdcfe50010e59133,active,System,System,2018-08-13 02:50:36,2018-08-13 02:50:36,True,0
5b70f22cfdcfe50010e59138,5b56c5e66786a40010189155,5b582b6b3281b7001035278c,5b70e869fdcfe50010e59133,active,System,system,2018-08-13 02:51:24,2018-08-13 02:51:24,True,0
5b70f22c2347fd00103f7ea3,5b56c5e66786a40010189155,5b582b6b3281b7001035278a,5b70e869fdcfe50010e59133,active,System,michelle@mavenlab.com,2018-08-13 02:51:24,2018-08-13 02:51:24,True,0
5b70f23a5225c10010a248af,5b56c5e66786a40010189155,5b582b6b3281b70010352791,5b70e869fdcfe50010e59133,active,System,System,2018-08-13 02:51:38,2018-08-13 02:51:38,True,0
5b70f23efdcfe50010e5913a,5b56c5e66786a40010189155,5b582b6b3281b7001035278c,5b70e869fdcfe50010e59133,active,System,system,2018-08-13 02:51:42,2018-08-13 02:51:42,True,0
5b70f23f2347fd00103f7ea5,5b56c5e66786a40010189155,5b582b6b3281b7001035278a,5b70e869fdcfe50010e59133,active,System,michelle@mavenlab.com,2018-08-13 02:51:43,2018-08-13 02:51:43,True,0
5b711d8f2347fd00103f7ea6,5b56c5e66786a40010189155,5b711d6a2834640010436005,5b70e869fdcfe50010e59133,active,System,michelle@mavenlab.com,2018-08-13 05:56:31,2018-08-13 05:56:31,True,0
5b711d8f2347fd00103f7ea7,5b4574b0d6c4af0010f9ad7d,5b711d6a2834640010436006,5b70e869fdcfe50010e59133,active,System,system,2018-08-13 05:56:31,2018-08-13 05:56:31,True,0
5b711e322347fd00103f7ea9,5b4574b0d6c4af0010f9ad7d,5b711d6a2834640010436008,5b70e869fdcfe50010e59133,active,System,tanvi@mavenlab.com,2018-08-13 05:59:14,2018-08-13 05:59:14,True,0
5b711e455225c10010a248b0,5b4574b0d6c4af0010f9ad7d,5b711d6a2834640010436007,5b70e869fdcfe50010e59133,active,System,System,2018-08-13 05:59:33,2018-08-13 05:59:33,True,0
5b711e59fdcfe50010e5913c,5b4574b0d6c4af0010f9ad7d,5b711d6a2834640010436006,5b70e869fdcfe50010e59133,active,System,system,2018-08-13 05:59:53,2018-08-13 05:59:53,True,0
5b711e592347fd00103f7eab,5b4574b0d6c4af0010f9ad7d,5b711d6a2834640010436008,5b70e869fdcfe50010e59133,active,System,tanvi@mavenlab.com,2018-08-13 05:59:53,2018-08-13 05:59:53,True,0
5b711ec15225c10010a248b1,5b4574b0d6c4af0010f9ad7d,5b711d6a2834640010436007,5b70e869fdcfe50010e59133,active,System,System,2018-08-13 06:01:37,2018-08-13 06:01:37,True,0
5b71202b2347fd00103f7eae,5b4574b0d6c4af0010f9ad7d,5b711d9a283464001043600a,5b70e869fdcfe50010e59133,active,System,system,2018-08-13 06:07:39,2018-08-13 06:07:39,True,0
5b739feffdcfe50010e59140,5b56a4fd6786a4001018914e,5b5830e63281b70010352796,5b6a9827fdcfe50010e59106,active,System,system,2018-08-15 03:37:19,2018-08-15 03:37:19,False,0
5b73a0a3fdcfe50010e59142,5b4489c2a16f58001071a8f3,5b5830e63281b70010352796,5b691ecefdcfe50010e590fc,active,System,system,2018-08-15 03:40:19,2018-08-15 03:40:19,False,0
5b73a0c1fdcfe50010e59144,5b46be7cd6c4af0010f9adbe,5b5830e63281b70010352796,5b56c3d5d2e6a90010d558de,active,System,system,2018-08-15 03:40:49,2018-08-15 03:40:49,False,0
5b73a1113fb2890010d8fe66,,5b44810a76362000107236dd,5b73a111fdcfe50010e59146,active,System,system,2018-08-15 03:42:09,2018-08-15 03:42:09,True,0
5b73a112f1f8a30010ccb63e,5b56c5e66786a40010189155,5b5830e63281b70010352796,5b73a111fdcfe50010e59146,active,System,system,2018-08-15 03:42:10,2018-08-15 03:42:10,True,0
5b73a1742347fd00103f7eba,5b56c5e66786a40010189155,5b458e837636200010723754,5b73a111fdcfe50010e59146,active,System,michelle@mavenlab.com,2018-08-15 03:43:48,2018-08-15 03:43:48,True,0
5b73a17f5225c10010a248b3,5b56c5e66786a40010189155,5b458e837636200010723759,5b73a111fdcfe50010e59146,active,System,System,2018-08-15 03:43:59,2018-08-15 03:43:59,True,0
5b73a2fa2347fd00103f7ebc,5b4489c2a16f58001071a8f3,5b458e837636200010723754,5b691ecefdcfe50010e590fc,active,System,rishibha@mavenlab.com,2018-08-15 03:50:18,2018-08-15 03:50:18,False,0
5b73a3032347fd00103f7ebe,5b4489c2a16f58001071a8f3,5b5830e03281b70010352795,5b691ecefdcfe50010e590fc,active,System,system,2018-08-15 03:50:27,2018-08-15 03:50:27,False,0
5b73a31a3fb2890010d8fe67,,5b44810a76362000107236dd,5b73a319fdcfe50010e59148,active,System,system,2018-08-15 03:50:50,2018-08-15 03:50:50,True,0
5b73a31af1f8a30010ccb63f,5b56c5e66786a40010189155,5b5830e63281b70010352796,5b73a319fdcfe50010e59148,active,System,system,2018-08-15 03:50:50,2018-08-15 03:50:50,True,0
5b7531d23fb2890010d8fe69,,5b44810a76362000107236d4,5b7531d1fdcfe50010e5914c,active,System,system,2018-08-16 08:12:02,2018-08-16 08:12:02,True,0
5b7531d2f1f8a30010ccb641,5b447560a16f58001071a8e1,5b44810a76362000107236d5,5b7531d1fdcfe50010e5914c,active,System,system,2018-08-16 08:12:02,2018-08-16 08:12:02,True,0
5b7535b23fb2890010d8fe6a,,5b582b6b3281b7001035278f,5b7535b2fdcfe50010e5914e,active,System,system,2018-08-16 08:28:34,2018-08-16 08:28:34,True,0
5b75477d32b8cd0011bd22da,5b448b18a16f58001071a901,5b582b6b3281b7001035278c,5b7535b2fdcfe50010e5914e,active,System,system,2018-08-16 09:44:29,2018-08-16 09:44:29,False,0
5b7548e883aee30010364ddd,5b447560a16f58001071a8e1,5b44810a76362000107236d7,5b7531d1fdcfe50010e5914c,active,System,meke.wijaya@mavenlab.com,2018-08-16 09:50:32,2018-08-16 09:50:32,False,0
5b7b71501f217e0010fdd10d,5b445cffa16f58001071a8aa,5b6126d02834640010435e2d,5b63f9c7fdcfe50010e590c6,active,System,adrian.lim@mavenlab.com,2018-08-21 01:56:32,2018-08-21 01:56:32,True,0
5b7b7735fdcfe50010e59153,5b45ad1dd6c4af0010f9ada2,5b5830e63281b70010352796,5b56a512d2e6a90010d558db,active,System,system,2018-08-21 02:21:41,2018-08-21 02:21:41,False,0
5b7b77843fb2890010d8fe6c,,5b44810a76362000107236dd,5b7b7784fdcfe50010e59154,active,System,system,2018-08-21 02:23:00,2018-08-21 02:23:00,True,0
5b7b7784f1f8a30010ccb642,5b56a4fd6786a4001018914e,5b5830e63281b70010352796,5b7b7784fdcfe50010e59154,active,System,system,2018-08-21 02:23:00,2018-08-21 02:23:00,True,0
5b7b77c6fdcfe50010e59157,5b56a4fd6786a4001018914e,5b5830e63281b70010352796,5b7b7784fdcfe50010e59154,active,System,system,2018-08-21 02:24:06,2018-08-21 02:24:06,False,0
5b7b78601f217e0010fdd110,5b447560a16f58001071a8e1,5b6809942834640010435e8d,5b7531d1fdcfe50010e5914c,active,System,system,2018-08-21 02:26:40,2018-08-21 02:26:40,False,0
5b7b78641f217e0010fdd112,5b56c5e66786a40010189155,5b5830e03281b70010352795,5b73a111fdcfe50010e59146,active,System,system,2018-08-21 02:26:44,2018-08-21 02:26:44,False,0
5b7b78651f217e0010fdd113,5b56c5e66786a40010189155,5b458e837636200010723754,5b73a319fdcfe50010e59148,active,System,michelle@mavenlab.com,2018-08-21 02:26:45,2018-08-21 02:26:45,False,0
5b7b78691f217e0010fdd115,5b56c5e66786a40010189155,5b5830e03281b70010352795,5b73a319fdcfe50010e59148,active,System,system,2018-08-21 02:26:49,2018-08-21 02:26:49,False,0
5b7b790e3fb2890010d8fe6d,,5b44810a76362000107236dd,5b7b790efdcfe50010e59158,active,System,system,2018-08-21 02:29:34,2018-08-21 02:29:34,True,0
5b7b790ef1f8a30010ccb643,5b445cffa16f58001071a8aa,5b5830e63281b70010352796,5b7b790efdcfe50010e59158,active,System,system,2018-08-21 02:29:34,2018-08-21 02:29:34,True,0
5b7b7914fdcfe50010e5915b,5b46be7cd6c4af0010f9adbe,5b4584b87636200010723749,5b595ce4e51538001061345d,active,System,system,2018-08-21 02:29:40,2018-08-21 02:29:40,False,0
5b7b791cfdcfe50010e5915d,5b56a4fd6786a4001018914e,5b5830e63281b70010352796,5b6a9827fdcfe50010e59106,active,System,system,2018-08-21 02:29:48,2018-08-21 02:29:48,False,0
5b7b796a1f217e0010fdd116,5b445cffa16f58001071a8aa,5b458e837636200010723754,5b7b790efdcfe50010e59158,active,System,adrian.lim@mavenlab.com,2018-08-21 02:31:06,2018-08-21 02:31:06,True,0
5b7b797a5225c10010a248b4,5b445cffa16f58001071a8aa,5b458e837636200010723759,5b7b790efdcfe50010e59158,active,System,System,2018-08-21 02:31:22,2018-08-21 02:31:22,True,0
5b7b7980fdcfe50010e5915f,5b56a4fd6786a4001018914e,5b5830e63281b70010352796,5b7b7784fdcfe50010e59154,active,System,system,2018-08-21 02:31:28,2018-08-21 02:31:28,False,0
5b7b79db1f217e0010fdd119,5b445cffa16f58001071a8aa,5b6809942834640010435e8d,5b63c0ecfdcfe50010e59090,active,System,system,2018-08-21 02:32:59,2018-08-21 02:32:59,False,0
5b7b7a955225c10010a248b5,5b445cffa16f58001071a8aa,5b458e837636200010723759,5b7b790efdcfe50010e59158,active,System,System,2018-08-21 02:36:05,2018-08-21 02:36:05,False,0
5b7b7ab21f217e0010fdd11c,5b445cffa16f58001071a8aa,5b5830e03281b70010352795,5b7b790efdcfe50010e59158,active,System,system,2018-08-21 02:36:34,2018-08-21 02:36:34,False,0
5b7b7b8c32b8cd0011bd22e7,5b4486d2a16f58001071a8ec,5b6126d02834640010435e34,5b63f9c7fdcfe50010e590c6,active,System,system,2018-08-21 02:40:12,2018-08-21 02:40:12,False,0
5b7b7b971f217e0010fdd11d,5b4486d2a16f58001071a8ec,5b6126d02834640010435e2c,5b63f9c7fdcfe50010e590c6,active,System,kathy.khaing@mavenlab.com,2018-08-21 02:40:23,2018-08-21 02:40:23,True,0
5b7b7ba31f217e0010fdd11f,5b4486d2a16f58001071a8ec,5b6126d02834640010435e2f,5b63f9c7fdcfe50010e590c6,active,System,system,2018-08-21 02:40:35,2018-08-21 02:40:35,False,0
5b7b7c71fdcfe50010e59161,5b56a4fd6786a4001018914e,5b5830e63281b70010352796,5b7b7784fdcfe50010e59154,active,System,system,2018-08-21 02:44:01,2018-08-21 02:44:01,False,0
5b7b7d891f217e0010fdd120,5b56a4fd6786a4001018914e,5b458e837636200010723754,5b7b7784fdcfe50010e59154,active,System,hana.owens@mavenlab.com,2018-08-21 02:48:41,2018-08-21 02:48:41,False,0
5b7b7d8f1f217e0010fdd121,5b56a4fd6786a4001018914e,5b458e837636200010723754,5b6a9827fdcfe50010e59106,active,System,hana.owens@mavenlab.com,2018-08-21 02:48:47,2018-08-21 02:48:47,False,0
5b7b7da11f217e0010fdd123,5b56a4fd6786a4001018914e,5b5830e03281b70010352795,5b6a9827fdcfe50010e59106,active,System,system,2018-08-21 02:49:05,2018-08-21 02:49:05,False,0
5b7b7da61f217e0010fdd125,5b56a4fd6786a4001018914e,5b5830e03281b70010352795,5b7b7784fdcfe50010e59154,active,System,system,2018-08-21 02:49:10,2018-08-21 02:49:10,False,0
5b7b7e743fb2890010d8fe6e,,5b44810a76362000107236dd,5b7b7e74fdcfe50010e59162,active,System,system,2018-08-21 02:52:36,2018-08-21 02:52:36,True,0
